T_s_r,T_s_w,V_s_r,V_s_w,H_s_w,C_4KB_r,C_2MB_r,C_MMIO_r,V_m_r,H_m_w,C_4KB_w,C_2MB_w,C_MMIO_w,V_m_w,H_m_rw,C_4KB_rw,C_2MB_rw,C_MMIO_rw,V_m_rw,C_4KB_x,C_2MB_x,C_MMIO_x,V_m_x,category,cpu,mem_freq,window_start,window_end
31357713.066666666,20634009.6,410779901181641.3,635541980573699.9,0.9528920692518095,5,0,0,1.0085842325574493e+18,0.007913820494422937,818,0,0,4.28687684697193e+17,0.7245805994448601,28,0,0,9.210859122291846e+18,0,0,0,,Conti_01,i3-gen12,2133,1708935910.8905272,1708935940.8905272
30649241.6,25168571.733333334,406253971593585.94,669561594004645.2,0.9558215198208736,3,0,0,1.4393158727103724e+18,0.00777489889036051,837,0,0,5.957266070997464e+17,0.5814089383448207,36,0,0,2.2293974113795887e+19,0,0,0,0,Conti_01,i3-gen12,2133,1708935940.8905272,1708935970.8905272
15688226.133333333,6696772.266666667,921029318203464.0,1207661591360893.8,0.7056507535857234,3,0,0,1.9329577673069727e+18,0.006073467090322334,755,0,0,4.338602661376201e+18,0.7419314381941925,89,0,0,4.465763441975767e+19,0,0,0,4.3955803037547954e+19,Conti_01,i3-gen12,2133,1708936223.1725936,1708936253.1725936
18572578.133333333,12367820.8,325843483829945.9,829276057630923.2,0.9197089514527211,5,0,0,1.0100755237291827e+18,0.011886000230977946,807,0,0,5.748148419111397e+17,0.7184165548443553,64,0,0,2.2784534054849715e+18,0,0,0,,Conti_01,i3-gen12,2133,1708936253.1725936,1708936283.1725936
27382118.4,20345702.4,319858697573760.8,498253967444052.94,0.9571340287730563,4,0,0,1.1379618563608113e+18,0.00983608514559748,830,0,0,5.5225152488258694e+17,0.581428749399714,49,0,0,3.5508813486486585e+19,0,0,0,1.2246599777392898e+19,Conti_01,i3-gen12,2133,1708936283.1725936,1708936313.1725936
20714786.133333333,19000661.333333332,457979281293750.94,611960492453950.8,0.9493130577505594,5,0,0,3.2651279288348026e+17,0.008922181645934823,724,0,0,1.0493524098112194e+17,0.5861266824800014,23,0,0,3.934798709959924e+19,0,0,0,,Conti_01,i3-gen12,2133,1708936313.1725936,1708936343.1725936
25952563.2,19673702.4,409737282215229.44,645010761211360.2,0.9550897324145028,7,0,0,1.1641722853055245e+18,0.008769490062791775,781,0,0,5.911997106472923e+17,0.5715702475660484,37,0,0,3.89726200138469e+19,0,0,0,4254661743461.3335,Conti_01,i3-gen12,2133,1708936343.1725936,1708936373.1725936
27238007.466666665,20412484.266666666,386319295345006.5,626765768689268.0,0.9597313481274461,7,0,0,1.9136000242924936e+18,0.008938115653843885,784,0,0,1.040152087948266e+18,0.5336860151695049,33,0,0,1.791757245708054e+19,0,0,0,,Conti_01,i3-gen12,2133,1708936373.1725936,1708936403.1725936
21699157.333333332,22690850.133333333,245496509684170.84,634021907872489.6,0.9483046265058082,6,0,0,1.988859154484528e+18,0.007894711136336474,709,0,0,1.0638040711455561e+18,0.6394571098005117,42,0,0,7.190192294838907e+18,0,0,0,1.1501611320026682e+16,Conti_01,i3-gen12,2133,1708936403.1725936,1708936433.1725936
10386414.933333334,4386901.333333333,1193833418930252.0,1049071452393034.5,0.716359089532187,3,0,0,2.763217300248673e+18,0.006655434168347036,555,0,0,6.021690169477209e+18,0.7281496680944883,55,0,0,4.076148612689796e+19,0,0,0,4.0382196826254385e+19,Conti_01,i3-gen12,2133,1708936685.321441,1708936715.321441
18042914.133333333,10808183.466666667,559542705628913.7,636425147512494.1,0.8912797604453799,7,0,0,6.717094998333267e+17,0.008757295649436043,675,0,0,3.508605487583916e+17,0.7457757562455721,57,0,0,2.536593653539205e+19,0,0,0,0,Conti_01,i3-gen12,2133,1708936715.321441,1708936745.321441
27733196.8,18904422.4,297338583623865.06,657321070423098.1,0.9442503767209992,4,0,0,1.1369896720187123e+18,0.010999002628921522,950,0,0,6.030916367318323e+17,0.5407851587897393,59,0,0,3.704444600305304e+19,0,0,0,1.460852048490245e+18,Conti_01,i3-gen12,2133,1708936745.321441,1708936775.321441
26468232.533333335,21639458.133333333,419152402697631.2,578637074362507.0,0.9508178284782894,0,0,0,4.9576680127861677e+17,0.008772599954059023,825,0,0,1.7590303600938752e+17,0.6704130494802938,22,0,0,3.96351272061705e+19,0,0,0,,Conti_01,i3-gen12,2133,1708936775.321441,1708936805.321441
21086583.466666665,20365482.666666668,420416932145023.3,650164792992345.9,0.9567883127833623,4,0,0,9.080101959779471e+17,0.008839669685900534,700,0,0,3.263943367853253e+17,0.6563539678904999,32,0,0,2.196822199257824e+19,0,0,0,740791781463168.0,Conti_01,i3-gen12,2133,1708936805.321441,1708936835.321441
33720081.06666667,22882269.866666667,376641295592430.75,675199458202979.0,0.946987169265637,5,0,0,1.92349892051362e+18,0.008050467054252596,882,0,0,8.63109922745529e+17,0.5425327367785484,37,0,0,1.94987014098504e+19,0,0,0,0,Conti_01,i3-gen12,2133,1708936835.321441,1708936865.321441
9423803.733333332,4318924.8,1010772792345083.6,1255144222394684.0,0.7559017740703747,3,0,0,3.0630960284399114e+18,0.00798856343914298,661,0,0,9.620295378487998e+18,0.7479941169880282,82,0,0,3.726062336435039e+19,1,0,0,4.1676631414133604e+19,Conti_01,i3-gen12,2133,1708937143.1475074,1708937173.1475074
14802176.0,8727022.933333334,598566457806066.8,409863985759686.94,0.8613325809469073,5,0,0,5.963678253117485e+17,0.007393406792951874,582,0,0,3.407445281523754e+17,0.709180133292154,76,0,0,1.877698392017685e+19,0,0,0,0,Conti_01,i3-gen12,2133,1708937173.1475074,1708937203.1475074
22542830.933333334,13783398.4,263195826554186.06,704731574172918.4,0.9439920123183564,4,0,0,1.2730600993911473e+18,0.012740880626407719,832,0,0,7.099527421162034e+17,0.6272653200804764,40,0,0,1.267899423587239e+19,0,0,0,1.902393375007922e+19,Conti_01,i3-gen12,2133,1708937203.1475074,1708937233.1475074
19900893.866666667,18356497.066666666,385751892586292.4,497512322572367.4,0.9569855439914249,6,0,0,6.903690108790918e+17,0.009700760231328494,733,0,0,3.5231560593524474e+17,0.6724763719869662,44,0,0,4.171576210164099e+19,0,0,0,0,Conti_01,i3-gen12,2133,1708937233.1475074,1708937263.1475074
21418820.266666666,17663897.6,427469442854917.3,596084902198743.9,0.9562045535501451,2,0,0,3.2978743230820186e+17,0.01012615867098531,743,0,0,1.4415792361246397e+17,0.6052090525236341,38,0,0,3.6111107715424166e+19,0,0,0,4361288907943972.0,Conti_01,i3-gen12,2133,1708937263.1475074,1708937293.1475074
13375573.333333334,5886327.466666667,1186643533562828.0,1480289792752369.2,0.7431872812150908,2,0,0,2.4089286204009943e+18,0.006139779385840985,652,0,0,7.138824465210557e+18,0.6989449764399809,71,0,0,4.269772803146518e+19,0,0,0,4.5735776389997715e+19,Conti_01,i3-gen12,2133,1708937594.19093,1708937624.19093
22558651.733333334,12069888.0,400736750033554.5,847719260223341.0,0.9091186788402373,7,0,0,8.346585361620643e+17,0.009704258213279741,732,0,0,4.021255417483716e+17,0.7076806238742017,102,0,0,1.2945010789730691e+19,0,0,0,2.989185537960446e+17,Conti_01,i3-gen12,2133,1708937624.19093,1708937654.19093
21734587.733333334,17993062.4,317728560756215.75,518885505267717.1,0.9639668160564765,3,0,0,1.2017214949510886e+18,0.009751850842070515,695,0,0,6.013657819741162e+17,0.7562088401822631,28,0,0,8.943505443469252e+18,0,0,0,0,Conti_01,i3-gen12,2133,1708937654.19093,1708937684.19093
18805418.666666668,17802052.266666666,428021821757256.0,554102396177387.4,0.9579665341777112,3,0,0,3.414434676701204e+17,0.009008481970424084,684,0,0,1.493303450400777e+17,0.5538036680828226,40,0,0,4.42271138150843e+19,0,0,0,9.122782740777576e+18,Conti_01,i3-gen12,2133,1708937684.19093,1708937714.19093
24578935.466666665,17735082.666666668,416816537758184.6,712467867215940.9,0.9496225583202582,5,0,0,8.618451989093834e+17,0.009622280693568555,773,0,0,3.994970878135214e+17,0.7020788362695115,29,0,0,1.8974704349812564e+19,0,0,0,,Conti_01,i3-gen12,2133,1708937714.19093,1708937744.19093
35419869.86666667,26522248.533333335,376286190212634.75,615078448463929.1,0.9600603943409376,1,0,0,2.0440928858284488e+18,0.00725839142643949,777,0,0,7.568664476563436e+17,0.6758288182069264,33,0,0,1.9184769539386466e+19,0,0,0,0,Conti_01,i3-gen12,2133,1708937744.19093,1708937774.19093
12532445.866666667,6063121.066666666,1032952900223746.9,1723248131898092.0,0.7137637822560228,4,0,0,2.626868917136447e+18,0.006177756860533385,616,0,0,5.196327765719759e+18,0.6996251788782641,77,0,0,3.6192566791010005e+19,0,0,0,3.62073046699095e+19,Conti_01,i3-gen12,2133,1708937988.8956487,1708938018.8956487
16274739.2,9007308.8,638888643057620.1,676878095213142.0,0.8875191388760004,4,0,0,9.571319505861398e+17,0.009968191674439787,650,0,0,4.88505186814738e+17,0.5786829436979497,50,0,0,3.468566797378323e+19,0,0,0,7.867549032684448e+18,Conti_01,i3-gen12,2133,1708938018.8956487,1708938048.8956487
21283549.866666667,16415453.866666667,277722388059325.4,655216942316834.1,0.9493935698601538,1,0,0,3.3790186391647354e+17,0.009594313881771285,668,0,0,1.1806207832891114e+17,0.7568301284694428,70,0,0,1.2005358214344348e+19,0,0,0,0,Conti_01,i3-gen12,2133,1708938048.8956487,1708938078.8956487
18322636.8,16559342.933333334,429241905874299.5,547040213442480.4,0.9525512175904658,4,0,0,7.683267015208018e+17,0.009534239434746282,709,0,0,4.310782234156924e+17,0.607832508927373,60,0,0,3.968712268024692e+19,0,0,0,9.786569591722797e+18,Conti_01,i3-gen12,2133,1708938078.8956487,1708938108.8956487
26380885.333333332,20289553.066666666,419450123898109.44,640716098146508.2,0.952450808255773,2,0,0,1.2805173279334292e+18,0.009019880656664255,773,0,0,6.160552272135754e+17,0.541770910215567,56,0,0,2.9533470152402522e+19,0,0,0,5.70321483885526e+18,Conti_01,i3-gen12,2133,1708938108.8956487,1708938138.8956487
25933073.066666666,18496494.933333334,387952992103271.44,670749095826789.4,0.9576203938549729,3,0,0,1.491018582978057e+18,0.00945848883546904,792,0,0,8.018149576888378e+17,0.6428463676783828,44,0,0,2.4270246469179867e+19,0,0,0,0,Conti_01,i3-gen12,2133,1708938138.8956487,1708938168.8956487
12717533.866666667,5418257.066666666,1143061562895581.0,1192904946426050.2,0.7650336173800344,0,0,0,2.50877282027933e+18,0.005787188775432641,582,0,0,7.808664917721778e+18,0.6805810701864398,74,0,0,3.786917478219659e+19,0,0,0,4.419051227088553e+19,Conti_01,i3-gen12,2133,1708938445.0290616,1708938475.0290616
15396710.4,9133789.866666667,527875616132042.0,763062016345435.6,0.9014421648114761,4,0,0,7.714374543748484e+17,0.010686439749996925,670,0,0,4.6083877595036634e+17,0.7475901355689973,56,0,0,2.3776054605644337e+19,0,0,0,,Conti_01,i3-gen12,2133,1708938475.0290616,1708938505.0290616
21597559.466666665,15365597.866666667,276080538938022.34,606757928126451.2,0.9561063710225719,4,0,0,1.173522753061765e+18,0.01166584782432136,779,0,0,6.476655547341484e+17,0.605884777058928,68,0,0,3.1778055938152235e+19,0,0,0,2.882722843261531e+18,Conti_01,i3-gen12,2133,1708938505.0290616,1708938535.0290616
21707451.733333334,16938274.133333333,421274175276145.3,575831536891563.9,0.9501226951274411,4,0,0,6.714303771395882e+17,0.010264766496050579,751,0,0,4.0169866266490355e+17,0.5811529625137581,58,0,0,3.997427776593296e+19,0,0,0,,Conti_01,i3-gen12,2133,1708938535.0290616,1708938565.0290616
27752516.266666666,20317081.6,417168210753595.94,653314020158516.2,0.9516753364547228,8,0,0,3.228802681035492e+17,0.009684752070781275,836,0,0,1.3569849145263747e+17,0.5009559241805103,38,0,0,4.6626835731331e+19,0,0,0,0,Conti_01,i3-gen12,2133,1708938565.0290616,1708938595.0290616
21067827.2,19927466.666666668,398754402571511.44,617675878049952.9,0.9627936684698966,3,0,0,1.7305233466696707e+18,0.008628374976456374,679,0,0,9.18952124726464e+17,0.5782204123514559,45,0,0,1.1617092185776962e+19,0,0,0,2.7701194440761045e+19,Conti_01,i3-gen12,2133,1708938595.0290616,1708938625.0290616
13385147.733333332,5852211.2,1140982509539173.5,1344605881928602.8,0.7305947257021451,1,0,0,3.538510699013392e+18,0.007415316245016862,795,0,0,6.40043136353609e+18,0.7259621359350162,106,0,0,3.077181859155072e+19,0,0,0,3.678418002979402e+19,Conti_01,i3-gen12,2133,1708938860.741872,1708938890.741872
17489152.0,10081826.133333333,465818189325165.6,782798631447638.5,0.9003637738651643,4,0,0,6.968109718181888e+17,0.009981296180433847,702,0,0,4.8127014737561024e+17,0.7187782789651294,56,0,0,2.971843450964184e+19,0,0,0,2484376910307272.0,Conti_01,i3-gen12,2133,1708938890.741872,1708938920.741872
29629405.866666667,22480162.133333333,310126215896272.06,586609614944652.5,0.9540703818943693,6,0,0,3.903024146089988e+17,0.008607314372499066,857,0,0,1.3820480853903126e+17,0.6112847356232786,41,0,0,5.673978351640746e+19,0,0,0,0,Conti_01,i3-gen12,2133,1708938920.741872,1708938950.741872
26818798.933333334,20257587.2,422225928190990.7,635801351859367.4,0.9459425332366763,6,0,0,5.3317333830995635e+17,0.007518616587221539,757,0,0,1.904602576818786e+17,0.6574629695989608,31,0,0,2.6592015983916823e+19,0,0,0,,Conti_01,i3-gen12,2133,1708938950.741872,1708938980.741872
24381815.466666665,22144085.333333332,399521791953740.8,630587070576815.9,0.9568920835785253,1,0,0,1.6990289615153551e+18,0.007984095791174215,732,0,0,8.648925233591355e+17,0.6081811775288926,29,0,0,1.9461589154670998e+19,0,0,0,12800.0,Conti_01,i3-gen12,2133,1708938980.741872,1708939010.741872
36346931.2,30110720.0,347321769335532.9,641112029990120.2,0.9509014164486562,3,0,0,2.1596944279577098e+18,0.006300289210212586,798,0,0,8.8058341779576e+17,0.5968924955171087,38,0,0,1.4952818862520867e+19,0,0,0,0,Conti_01,i3-gen12,2133,1708939010.741872,1708939040.741872
10059212.8,4584465.066666666,963567871465258.6,1036931160529916.6,0.7930196729085736,2,0,0,2.862300365908968e+18,0.005990005671282757,539,0,0,5.754549027491635e+18,0.7400384562187345,69,0,0,3.6350167782546498e+19,0,0,0,4.405552930260719e+19,Conti_01,i3-gen12,2133,1708939298.0378735,1708939328.0378735
13513779.2,9047296.0,623757881743955.1,583784956727824.4,0.8992987556295539,3,0,0,5.789204869440678e+17,0.008529407248303601,619,0,0,3.8569001640233094e+17,0.7079890860273859,56,0,0,2.426964897976839e+19,1,0,0,7.347693521504751e+18,Conti_01,i3-gen12,2133,1708939328.0378735,1708939358.0378735
22716910.933333334,12604962.133333333,263160853011376.6,727184704526391.5,0.9457911156294644,1,0,0,1.3154540856821752e+18,0.012493040044416153,804,0,0,6.71737893942414e+17,0.6932255360819816,57,0,0,1.5178338580027769e+19,0,0,0,4.233945474113055e+17,Conti_01,i3-gen12,2133,1708939358.0378735,1708939388.0378735
22636868.266666666,19488955.733333334,373406463209075.0,503687882717243.0,0.9588689063752847,1,0,0,6.808321603159034e+17,0.008626752274252547,728,0,0,3.3723935085391814e+17,0.6039183013254481,44,0,0,4.901352803964225e+19,0,0,0,0,Conti_01,i3-gen12,2133,1708939388.0378735,1708939418.0378735
29915323.733333334,21846766.933333334,413679486463795.94,633967681964588.1,0.9553957988629763,5,0,0,1.056510864808389e+18,0.007958835941076062,817,0,0,3.144068269579071e+17,0.4709249447868403,57,0,0,4.245773324613047e+19,0,0,0,0,Conti_01,i3-gen12,2133,1708939418.0378735,1708939448.0378735
34127803.733333334,27295897.6,384510176886451.75,647285092516171.5,0.962811474565969,7,0,0,2.0224371210398098e+18,0.006744460194334504,799,0,0,8.439836600156655e+17,0.658499151270672,41,0,0,1.3762767064058604e+19,0,0,0,0,Conti_01,i3-gen12,2133,1708939448.0378735,1708939478.0378735
18836736.0,8290986.666666667,1158236528281107.0,1539924273044212.8,0.7293028244558565,0,0,0,1.6732901267885123e+18,0.0034421667554061074,453,0,0,1.835736342331191e+18,0.7855017095704909,92,0,0,3.5998549673005048e+19,0,0,0,4.7746248200123015e+19,Conti_02,i3-gen12,2133,1708996553.9572525,1708996583.9572525
30857745.066666666,21299541.333333332,327045448030820.94,928298025937025.0,0.9056901415455053,7,0,0,4.842054853525528e+17,0.006694723919307405,850,0,0,1.1231812913562665e+18,0.7325979596976688,123,0,0,1.9707928292084646e+19,0,0,0,2.1852573338724506e+17,Conti_02,i3-gen12,2133,1708996583.9572525,1708996613.9572525
32862822.4,25113992.533333335,404842795123334.5,607665991160110.5,0.9143390015161724,0,0,0,5.6177678306989856e+17,0.005874042202327569,763,0,0,2.8993945007649695e+18,0.7702416426014788,152,0,0,1.8042582577342915e+19,0,0,0,1.34842749893408e+16,Conti_02,i3-gen12,2133,1708996613.9572525,1708996643.9572525
38837469.86666667,34264832.0,389450226889721.6,705531847333393.8,0.9206634541487917,4,0,0,7.941114949037274e+17,0.004626864651365697,779,0,0,3.198086570436857e+17,0.7660551041635892,150,0,0,9.843666133347512e+18,0,0,0,0,Conti_02,i3-gen12,2133,1708996643.9572525,1708996673.9572525
41820910.93333333,37478024.53333333,323900164165483.2,650899107538016.9,0.9267960510031611,5,0,0,9.693706497895045e+17,0.004370453782865371,760,0,0,4.1411564196785363e+17,0.760333525755226,134,0,0,1.326030344218081e+19,0,0,0,0,Conti_02,i3-gen12,2133,1708996673.9572525,1708996703.9572525
43050427.733333334,37558016.0,659758354545893.5,818194054542368.9,0.935179938732974,3,0,0,1.6353889023306376e+18,0.0051881085535832846,835,0,0,6.702434416269912e+17,0.7357900157214093,167,0,0,8.284354962231985e+18,0,0,0,0,Conti_02,i3-gen12,2133,1708996703.9572525,1708996733.9572525
27845802.666666668,8401834.666666666,731697489682716.0,831098204949719.5,0.7688355671655084,2,0,0,1.9626781964681482e+18,0.0020604168282599943,370,0,0,3.4945675667418685e+18,0.7949737974528798,92,0,0,2.985546405206864e+19,0,0,0,3.76681724516066e+19,Conti_02,i3-gen12,2133,1708996909.4918249,1708996939.4918249
28698794.666666668,22456593.066666666,370020320925838.5,1156987822524836.0,0.9046689042543012,5,0,0,4.9491594601148026e+17,0.008160320514840206,931,0,0,2.999965904822768e+17,0.7986520368433899,164,0,0,1.4785514328319304e+19,0,0,0,0,Conti_02,i3-gen12,2133,1708996939.4918249,1708996969.4918249
27334400.0,25184819.2,585703374449647.0,617741364641156.6,0.9177383815058724,2,0,0,2.8288613833849245e+17,0.005741326594765498,728,0,0,1.5688689977376474e+17,0.6690305793229335,99,0,0,1.7888701385923308e+19,0,0,0,2.0772757795996148e+16,Conti_02,i3-gen12,2133,1708996969.4918249,1708996999.4918249
35657318.4,27324774.4,401612722305395.06,709813391742723.9,0.9211696338074,3,0,0,7.635669520869247e+17,0.004899243891405361,680,0,0,3.405354564772865e+17,0.7539809851153068,151,0,0,1.602720681486426e+19,0,0,0,191412433432965.34,Conti_02,i3-gen12,2133,1708996999.4918249,1708997029.4918249
37412522.666666664,32964334.933333334,363316477995710.7,675660090965966.2,0.9316898562761514,5,0,0,1.162879855818162e+18,0.003631438064224717,603,0,0,5.4885686728588685e+17,0.718064985840736,117,0,0,6.631641157764949e+18,0,0,0,0,Conti_02,i3-gen12,2133,1708997029.4918249,1708997059.4918249
33682756.266666666,30251793.066666666,760215103318269.6,665959010970027.0,0.9253704999685254,4,0,0,1.1665481389109532e+18,0.004996691653860841,690,0,0,5.6128757703592314e+17,0.7702083393167433,108,0,0,7.159194457590853e+18,0,0,0,0,Conti_02,i3-gen12,2133,1708997059.4918249,1708997089.4918249
26520115.2,8353314.133333334,751367216669354.1,1177284658704435.8,0.764945091868846,1,0,0,1.9835255407965484e+18,0.002882302517739768,449,0,0,3.6408838779565215e+18,0.7869609379884946,172,0,0,4.341548975072459e+19,0,0,0,4.87436067339078e+19,Conti_02,i3-gen12,2133,1708997284.0010717,1708997314.0010717
27435690.666666668,18960162.133333333,510628593913920.4,1213287204137902.2,0.902017210689947,5,0,0,4.97062459672272e+17,0.008939362684165477,943,0,0,3.0424791141127104e+17,0.7420003789800226,121,0,0,1.8242132980179145e+19,0,0,0,0,Conti_02,i3-gen12,2133,1708997314.0010717,1708997344.0010717
25437576.533333335,26799001.6,430731390911765.2,582890817546520.5,0.9242565710276801,4,0,0,5.183014046129508e+17,0.005284212878781172,670,0,0,2.7055601581117184e+17,0.6891125866586749,72,0,0,2.7402364076429648e+19,0,0,0,1.620192295622259e+18,Conti_02,i3-gen12,2133,1708997344.0010717,1708997374.0010717
41405218.13333333,29272951.466666665,397649281828605.44,743427864601692.8,0.9160508331543402,3,0,0,7.859941552704009e+17,0.004472880933029033,734,0,0,3.0332932361247654e+17,0.7112199862129946,91,0,0,1.6601983463581098e+19,0,0,0,0,Conti_02,i3-gen12,2133,1708997374.0010717,1708997404.0010717
40517068.8,35626752.0,340163000796825.94,664778292590975.2,0.9355371458963538,0,0,0,9.47956186253923e+17,0.003990204984299983,709,0,0,3.9772884265907155e+17,0.7345002212866686,66,0,0,2.1625552004279624e+19,0,0,0,2352.0,Conti_02,i3-gen12,2133,1708997404.0010717,1708997434.0010717
43856981.333333336,38158950.4,647973736252724.1,829435530868693.9,0.9352242079374744,3,0,0,1.4096075859931648e+18,0.004491654488160882,774,0,0,5.669749659750358e+17,0.6857229920399628,93,0,0,1.4196467035697977e+19,0,0,0,0,Conti_02,i3-gen12,2133,1708997434.0010717,1708997464.0010717
27143372.8,10243840.0,820501381586185.2,920592164406107.6,0.7873777556663009,2,0,0,1.6037385578363904e+18,0.002984017873651339,448,0,0,4.3663301715773435e+18,0.782454174859062,115,0,0,2.637912000793339e+19,0,0,0,4.190593924999537e+19,Conti_02,i3-gen12,2133,1708997631.740241,1708997661.740241
32476706.133333333,27484228.266666666,333108201079644.56,1032928135744613.0,0.9105199375722149,2,0,0,6.499596028662435e+17,0.004630485724795253,631,0,0,2.6426372378188698e+17,0.7049092043392209,105,0,0,1.9042830451733316e+19,0,0,0,0,Conti_02,i3-gen12,2133,1708997661.740241,1708997691.740241
32206523.733333334,24915353.6,608243832879624.6,679204005170900.8,0.9099551108597347,0,0,0,3.166104482351666e+17,0.005612502656998992,746,0,0,1.304109899090216e+17,0.7439489849000658,108,0,0,2.504045303396386e+19,0,0,0,5.488280288625459e+16,Conti_02,i3-gen12,2133,1708997691.740241,1708997721.740241
33466692.266666666,30351308.8,437067094555479.9,669378076301187.9,0.9280724571701126,5,0,0,8.908556467031078e+17,0.005095036635826731,711,0,0,3.863327999327373e+17,0.7208986197409083,131,0,0,1.7709876801067704e+19,0,0,0,5.23570516512383e+18,Conti_02,i3-gen12,2133,1708997721.740241,1708997751.740241
44783223.46666667,35394662.4,516558231872102.0,686197316327735.8,0.9231412582216451,0,0,0,1.3417951233716196e+18,0.0036590669167382585,690,0,0,4.684993874224976e+17,0.7398005352752608,99,0,0,8.929041005191748e+18,0,0,0,,Conti_02,i3-gen12,2133,1708997751.740241,1708997781.740241
39612774.4,37264162.13333333,476163244882787.3,803364811089092.5,0.9413135732679423,0,0,0,1.792305375280622e+18,0.004479157609069727,706,0,0,6.657928958556145e+17,0.7407106868118992,121,0,0,1.0760041218671753e+19,0,0,0,0,Conti_02,i3-gen12,2133,1708997781.740241,1708997811.740241
14496921.6,7115537.066666666,690314947756641.8,1104087419197571.6,0.7112475756694201,1,0,0,2.817163396434551e+18,0.0040264938260853,498,0,0,5.173147510141549e+18,0.7846533331209206,102,0,0,4.275441800304302e+19,0,0,0,5.238862647553282e+19,Conti_02,i3-gen12,2133,1708998051.3906887,1708998081.3906887
24691234.133333333,16051353.6,466554629622137.5,959245446370705.6,0.9032774709451379,4,0,0,4.861016830454716e+17,0.00957362615531263,948,0,0,2.816518064455466e+17,0.731117227208406,119,0,0,1.7992736128638773e+19,0,0,0,2.533249051531339e+18,Conti_02,i3-gen12,2133,1708998081.3906887,1708998111.3906887
27457262.933333334,20302148.266666666,365004996681883.9,613907960358630.4,0.9234731583263258,2,0,0,6.939742388120654e+17,0.006722571053536817,707,0,0,3.282074981209801e+17,0.6941050704303792,139,0,0,1.86905464180472e+19,0,0,0,1.8139772661690604e+18,Conti_02,i3-gen12,2133,1708998111.3906887,1708998141.3906887
